Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Geobacillus sp. Y412MC52		1	586							Geobacillus sp. Y412MC52								
Geobacillus sp. Y412MC61		1	586							Geobacillus sp. Y412MC61								
Geobacillus sp. C56-T3		1	586							Geobacillus sp. C56-T3								
Geobacillus sp. CAMR12739		1	586							Geobacillus sp. CAMR12739								
Geobacillus sp. GHH01		1	586							Geobacillus sp. GHH01								
Geobacillus sp. WSUCF1		1	586							Geobacillus sp. WSUCF1								
Geobacillus sp. A8		1	586							Geobacillus sp. A8								
G. kaustophilus Blys		1	586							G. kaustophilus Blys								
Geobacillus sp. MAS1		1	586							Geobacillus sp. MAS1								
Geobacillus sp. CAMR5420		1	586							Geobacillus sp. CAMR5420								
Geobacillus sp. C56-T2		1	586							Geobacillus sp. C56-T2								
G. stearothermophilus T-6		1	586							G. stearothermophilus T-6								
Geobacillus sp. JF8		1	586							Geobacillus sp. JF8								
G. thermodenitrificans NG80-2		1	586							G. thermodenitrificans NG80-2								
Geobacillus sp. G11MC16		1	586							Geobacillus sp. G11MC16								
G. thermodenitrificans DSM465T		1	586							G. thermodenitrificans DSM465T								
G. thermoglucosidasius C56-YS93		1	586							G. thermoglucosidasius C56-YS93								
G. caldoxylolyticus CIC9		1	586							G. caldoxylolyticus CIC9								
Bacillus sp. 2A57CT2		1	586							Bacillus sp. 2A57CT2								
Bacillus halodurans C-125		1	586							Bacillus halodurans C-125								
Amphibacillus xylanus NBRC 15112		1	586							Amphibacillus xylanus NBRC 15112								
Clostridium ultunense Esp		1	586							Clostridium ultunense Esp								
Paenibacillus polymyxa E681		1	586							Paenibacillus polymyxa E681								
Paenibacillus terrae HPL-003		1	586							Paenibacillus terrae HPL-003								
Paenibacillus sp. Aloe-11		1	586							Paenibacillus sp. Aloe-11								
Paenibacillus lactis 154		1	586							Paenibacillus lactis 154								
Paenibacillus vortex V453		1	586							Paenibacillus vortex V453								
Paenibacillus sp. Y412MC10		1	586							Paenibacillus sp. Y412MC10								
Paenibacillus mucilaginosus 3016		1	586							Paenibacillus mucilaginosus 3016								
Paenibacillus mucilaginosus KNP414		1	586							Paenibacillus mucilaginosus KNP414								
Paenibacillus sp. JDR-2		1	586							Paenibacillus sp. JDR-2								
Paenibacillus curdlanolyticus YK9		1	586							Paenibacillus curdlanolyticus YK9								
Desmospora sp. 8437		1	586							Desmospora sp. 8437								
Alkaliphilus metalliredigens QYMF		1	586							Alkaliphilus metalliredigens QYMF								
