Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Neopestalotiopsis saprophyta CBS447.73		1	1516							Neopestalotiopsis saprophyta CBS447.73								
Pestalotiopsis verruculosa MFLUCC12 0274		1	1516							Pestalotiopsis verruculosa MFLUCC12 0274								
Pestalotiopsis monochaeta CBS 144.97		1	1516							Pestalotiopsis monochaeta CBS 144.97								
Pestalotiopsis hollandica CBS 265.33		1	1516							Pestalotiopsis hollandica CBS 265.33								
Pestalotiopsis monochaeta CBS 440.83		1	1516							Pestalotiopsis monochaeta CBS 440.83								
Pestalotiopsis australis CBS 111503		1	1516							Pestalotiopsis australis CBS 111503								
Pestalotiopsis australis CBS 114193		1	1516							Pestalotiopsis australis CBS 114193								
Pestalotiopsis australis CBS 114474		1	1516							Pestalotiopsis australis CBS 114474								
Pestalotiopsis australis CBS 119350		1	1516							Pestalotiopsis australis CBS 119350								
Pestalotiopsis unicolor MFLUCC12 0276		1	1516							Pestalotiopsis unicolor MFLUCC12 0276								
Pestalotiopsis unicolor MFLUCC12 0275		1	1516							Pestalotiopsis unicolor MFLUCC12 0275								
Pestalotiopsis linearis MFLUCC12 0271		1	1516							Pestalotiopsis linearis MFLUCC12 0271								
Pestalotiopsis intermedia MFLUCC12 0259		1	1516							Pestalotiopsis intermedia MFLUCC12 0259								
Pestalotiopsis chamaeropis CBS 113604		1	1516							Pestalotiopsis chamaeropis CBS 113604								
Pestalotiopsis chamaeropis CBS 237.38		1	1516							Pestalotiopsis chamaeropis CBS 237.38								
Pestalotiopsis chamaeropis CBS 113607		1	1516							Pestalotiopsis chamaeropis CBS 113607								
Pestalotiopsis chamaeropis CBS 186.71		1	1516							Pestalotiopsis chamaeropis CBS 186.71								
Pestalotiopsis scoparia CBS 176.25		1	1516							Pestalotiopsis scoparia CBS 176.25								
Pestalotiopsis adusta MFLUCC10 0146		1	1516							Pestalotiopsis adusta MFLUCC10 0146								
Pestalotiopsis adusta ICMP6088		1	1516							Pestalotiopsis adusta ICMP6088								
Pestalotiopsis rosea MFLUCC 12 0258		1	1516							Pestalotiopsis rosea MFLUCC 12 0258								
Pestalotiopsis clavata MFLUCC12 0268		1	1516							Pestalotiopsis clavata MFLUCC12 0268								
Pestalotiopsis colombiensis CBS 118553		1	1516							Pestalotiopsis colombiensis CBS 118553								
Pestalotiopsis biciliata CBS 790.68		1	1516							Pestalotiopsis biciliata CBS 790.68								
Pestalotiopsis knightiae CBS 114138		1	1516							Pestalotiopsis knightiae CBS 114138								
Pestalotiopsis biciliata CBS 124463		1	1516							Pestalotiopsis biciliata CBS 124463								
Pestalotiopsis biciliata CBS 236.38		1	1516							Pestalotiopsis biciliata CBS 236.38								
