RowSegmentID	Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
56205	Wallacemonas rigidus		1	3100							Wallacemonas rigidus								
56259	Wallacemonas rigidus		1	3100							Wallacemonas rigidus								
56204	Wallacemonas raviniae		1	3100							Wallacemonas raviniae								
56258	Wallacemonas raviniae		1	3100							Wallacemonas raviniae								
56203	Wallacemonas collosoma		1	3100							Wallacemonas collosoma								
56257	Wallacemonas collosoma		1	3100							Wallacemonas collosoma								
56202	Trypanosoma pestanai		1	3100							Trypanosoma pestanai								
56256	Trypanosoma pestanai		1	3100							Trypanosoma pestanai								
56201	Trypanosoma mega		1	3100							Trypanosoma mega								
56255	Trypanosoma mega		1	3100							Trypanosoma mega								
56200	Trypanosoma granulosum		1	3100							Trypanosoma granulosum								
56254	Trypanosoma granulosum		1	3100							Trypanosoma granulosum								
56199	Trypanosoma cruzi		1	3100							Trypanosoma cruzi								
56253	Trypanosoma cruzi		1	3100							Trypanosoma cruzi								
56198	Trypanosoma brucei		1	3100							Trypanosoma brucei								
56252	Trypanosoma brucei		1	3100							Trypanosoma brucei								
56197	Sergeia podlipaevi		1	3100							Sergeia podlipaevi								
56251	Sergeia podlipaevi		1	3100							Sergeia podlipaevi								
56196	Strigomonas oncopelti		1	3100							Strigomonas oncopelti								
56250	Strigomonas oncopelti		1	3100							Strigomonas oncopelti								
56195	Strigomonas galati		1	3100							Strigomonas galati								
56249	Strigomonas galati		1	3100							Strigomonas galati								
56194	Strigomonas culicis		1	3100							Strigomonas culicis								
56248	Strigomonas culicis		1	3100							Strigomonas culicis								
56193	Phytomonas serpens		1	3100							Phytomonas serpens								
56247	Phytomonas serpens		1	3100							Phytomonas serpens								
56192	Paratrypanosoma confusum		1	3100							Paratrypanosoma confusum								
56246	Paratrypanosoma confusum		1	3100							Paratrypanosoma confusum								
56191	Leptomonas tenua		1	3100							Leptomonas tenua								
56245	Leptomonas tenua		1	3100							Leptomonas tenua								
56190	Leishmania tarentolae		1	3100							Leishmania tarentolae								
56244	Leishmania tarentolae		1	3100							Leishmania tarentolae								
56189	Leptomonas tarcoles		1	3100							Leptomonas tarcoles								
56243	Leptomonas tarcoles		1	3100							Leptomonas tarcoles								
56188	Leptomonas spiculata		1	3100							Leptomonas spiculata								
56242	Leptomonas spiculata		1	3100							Leptomonas spiculata								
56187	Leptomonas seymouri		1	3100							Leptomonas seymouri								
56241	Leptomonas seymouri		1	3100							Leptomonas seymouri								
56186	Leptomonas scantii		1	3100							Leptomonas scantii								
