Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Absconditella sphagnorum		1	990							Absconditella sphagnorum								
Absconditella lignicola		1	990							Absconditella lignicola								
Carestiella socia		1	990							Carestiella socia								
Cryptodiscus foveolaris		1	990							Cryptodiscus foveolaris								
Cryptodiscus pallidus		1	990							Cryptodiscus pallidus								
Cryptodiscus pini		1	990							Cryptodiscus pini								
Ostropa barbara		1	990							Ostropa barbara								
Pelliciarosea asterica		1	990							Pelliciarosea asterica								
Phlyctis argena		1	990							Phlyctis argena								
Stictis brunnescens		1	990							Stictis brunnescens								
Stictis confusa		1	990							Stictis confusa								
Stictis populorum		1	990							Stictis populorum								
Stictis radiata		1	990							Stictis radiata								
