Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Euparkeria capensis		1	185							Euparkeria capensis								
Ornithosuchus longidens		1	185							Ornithosuchus longidens								
Herrerasaurus ischigualastensis		1	185							Herrerasaurus ischigualastensis								
Scleromochlus taylori		1	185							Scleromochlus taylori								
Eudimorphodon ranzii		1	185							Eudimorphodon ranzii								
Eudimorphodon rosenfeldi		1	185							Eudimorphodon rosenfeldi								
Eudimorphodon cromptonellus		1	185							Eudimorphodon cromptonellus								
Peteinosaurus zambellii		1	185							Peteinosaurus zambellii								
Caviramus schesaplanensis		1	185							Caviramus schesaplanensis								
Raeticodactylus filisurensis		1	185							Raeticodactylus filisurensis								
Austriadactylus cristatus		1	185							Austriadactylus cristatus								
Preondactylus buffarinii		1	185							Preondactylus buffarinii								
Dimorphodon macronyx		1	185							Dimorphodon macronyx								
Parapsicephalus purdoni		1	185							Parapsicephalus purdoni								
Campylognathoides liasicus		1	185							Campylognathoides liasicus								
Campylognathoides zitteli		1	185							Campylognathoides zitteli								
Sericipterus wucaiwanensis		1	185							Sericipterus wucaiwanensis								
Angustinaripterus longicephalus		1	185							Angustinaripterus longicephalus								
Harpactognathus gentryii		1	185							Harpactognathus gentryii								
Cacibupteryx caribensis		1	185							Cacibupteryx caribensis								
Rhamphorhynchus muensteri		1	185							Rhamphorhynchus muensteri								
Qinglongopterus guoi		1	185							Qinglongopterus guoi								
Nesodactylus hesperius		1	185							Nesodactylus hesperius								
Dorygnathus banthensis		1	185							Dorygnathus banthensis								
Scaphognathus crassirostris		1	185							Scaphognathus crassirostris								
Sordes pilosus		1	185							Sordes pilosus								
Darwinopterus modularis		1	185							Darwinopterus modularis								
Wukongopterus lii		1	185							Wukongopterus lii								
Pterorhynchus wellnhoferi		1	185							Pterorhynchus wellnhoferi								
Changchengopterus pani		1	185							Changchengopterus pani								
Batrachognathus volans		1	185							Batrachognathus volans								
Jeholopterus ningchengensis		1	185							Jeholopterus ningchengensis								
Anurognathus ammoni		1	185							Anurognathus ammoni								
Dendrorhynchoides curvidentatus		1	185							Dendrorhynchoides curvidentatus								
Kryptodrakon progenitor		1	185							Kryptodrakon progenitor								
Gnathosaurus subulatus		1	185							Gnathosaurus subulatus								
Gnathosaurus macrurus		1	185							Gnathosaurus macrurus								
Plataleorhynchus streptophorodon		1	185							Plataleorhynchus streptophorodon								
Huanhepterus quingyangensis		1	185							Huanhepterus quingyangensis								
Moganopterus zhuiana		1	185							Moganopterus zhuiana								
Elanodactylus prolatus		1	185							Elanodactylus prolatus								
Kepodactylus insperatus		1	185							Kepodactylus insperatus								
Ctenochasma elegans		1	185							Ctenochasma elegans								
Ctenochasma porocristata		1	185							Ctenochasma porocristata								
Pterodaustro guinazui		1	185							Pterodaustro guinazui								
Eosipterus yangi		1	185							Eosipterus yangi								
Beipiaopterus chenianus		1	185							Beipiaopterus chenianus								
Gegepterus changi		1	185							Gegepterus changi								
Boreopterus cuiae		1	185							Boreopterus cuiae								
Feilongus youngi		1	185							Feilongus youngi								
Gallodactylus canjuersensis		1	185							Gallodactylus canjuersensis								
Cycnorhamphus suevicus		1	185							Cycnorhamphus suevicus								
Ardeadactylus longicollum		1	185							Ardeadactylus longicollum								
Pterodactylus kochi		1	185							Pterodactylus kochi								
Pterodactylus antiquus		1	185							Pterodactylus antiquus								
Normannognathus wellnhoferi		1	185							Normannognathus wellnhoferi								
Germanodactylus cristatus		1	185							Germanodactylus cristatus								
Germanodactylus rhamphastinus		1	185							Germanodactylus rhamphastinus								
Haopterus gracilis		1	185							Haopterus gracilis								
Anhanguera santanae		1	185							Anhanguera santanae								
Anhanguera piscator		1	185							Anhanguera piscator								
Anhanguera blittersdorffi		1	185							Anhanguera blittersdorffi								
Anhanguera araripensis		1	185							Anhanguera araripensis								
Liaoningopterus gui		1	185							Liaoningopterus gui								
Tropeognathus mesembrinus		1	185							Tropeognathus mesembrinus								
Coloborhynchus clavirostris		1	185							Coloborhynchus clavirostris								
Ornithocheirus simus		1	185							Ornithocheirus simus								
Brasileodactylus araripensis		1	185							Brasileodactylus araripensis								
Ludodactylus sibbicki		1	185							Ludodactylus sibbicki								
