Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
RsEV		1	230							RsEV								
-		1	230							-								
Rhizoctonia solani endornavirus - RS002 		1	230							Rhizoctonia solani endornavirus - RS002 								
RcEV1 Fungus		1	230							RcEV1 Fungus								
GaBRV		1	230							GaBRV								
-		1	230							-								
XL1 Fungus		1	230							XL1 Fungus								
GaBRV		1	230							GaBRV								
-		1	230							-								
Gremmeniella abietina type B RNA virus XL2		1	230							Gremmeniella abietina type B RNA virus XL2								
BPEV		1	230							BPEV								
-		1	230							-								
KS Plant		1	230							KS Plant								
BPEV		1	230							BPEV								
-		1	230							-								
YW Plant		1	230							YW Plant								
BPEV		1	230							BPEV								
