Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Aquastroma magniostiolata KT 2485		1	3368							Aquastroma magniostiolata KT 2485								
Bactrodesmium cubense CBS 680 96		1	3368							Bactrodesmium cubense CBS 680 96								
Clypeoloculus akitaensis KT 788		1	3368							Clypeoloculus akitaensis KT 788								
Clypeoloculus hirosakiensis KT 1283		1	3368							Clypeoloculus hirosakiensis KT 1283								
Clypeoloculus microsporus KT 1131		1	3368							Clypeoloculus microsporus KT 1131								
Clypeoloculus rebunensis KT 732		1	3368							Clypeoloculus rebunensis KT 732								
Clypeoloculus towadaensis KT 1340		1	3368							Clypeoloculus towadaensis KT 1340								
Dictyosporium aff bulbosum KH 375		1	3368							Dictyosporium aff bulbosum KH 375								
Dictyosporium aff heptasporum KH 332		1	3368							Dictyosporium aff heptasporum KH 332								
Dictyosporium bulbosum yone 221		1	3368							Dictyosporium bulbosum yone 221								
Dictyosporium digitatum KH 401		1	3368							Dictyosporium digitatum KH 401								
Dictyosporium digitatum KT 2660		1	3368							Dictyosporium digitatum KT 2660								
Dictyosporium digitatum yone 280		1	3368							Dictyosporium digitatum yone 280								
Dictyosporium hughesii KT 1847		1	3368							Dictyosporium hughesii KT 1847								
Dictyosporium pseudomusae KH 412		1	3368							Dictyosporium pseudomusae KH 412								
Dictyosporium pseudomusae yone 234		1	3368							Dictyosporium pseudomusae yone 234								
Dictyosporium tetrasporum KT 2865		1	3368							Dictyosporium tetrasporum KT 2865								
Fuscostagonospora sasae KT 1467		1	3368							Fuscostagonospora sasae KT 1467								
Gregalithecium curvisporum KT 922		1	3368							Gregalithecium curvisporum KT 922								
Helicascus aquaticus KT 1544		1	3368							Helicascus aquaticus KT 1544								
Helicascus elaterascus KT 2673		1	3368							Helicascus elaterascus KT 2673								
Helicascus elaterascus KT 2682		1	3368							Helicascus elaterascus KT 2682								
Helicascus thalassioideus CBS 110441		1	3368							Helicascus thalassioideus CBS 110441								
Helicascus thalassioideus KH 242		1	3368							Helicascus thalassioideus KH 242								
Helminthosporium dalbergiae H 4628		1	3368							Helminthosporium dalbergiae H 4628								
Helminthosporium magnisporum H 4627		1	3368							Helminthosporium magnisporum H 4627								
Helminthosporium massarinum KT 838		1	3368							Helminthosporium massarinum KT 838								
Helminthosporium massarinum KT 1564		1	3368							Helminthosporium massarinum KT 1564								
Helminthosporium sp H 4743		1	3368							Helminthosporium sp H 4743								
Helminthosporium sp yone 38		1	3368							Helminthosporium sp yone 38								
Helminthosporium sp yone 63		1	3368							Helminthosporium sp yone 63								
Helminthosporium velutinum H 4626		1	3368							Helminthosporium velutinum H 4626								
Helminthosporium velutinum H 4739		1	3368							Helminthosporium velutinum H 4739								
Helminthosporium velutinum yone 96		1	3368							Helminthosporium velutinum yone 96								
Karstenula rhodostoma CBS 691 94		1	3368							Karstenula rhodostoma CBS 691 94								
Katumotoa bambusicola KT 1517a		1	3368							Katumotoa bambusicola KT 1517a								
Keissleriella breviasca KT 540		1	3368							Keissleriella breviasca KT 540								
Keissleriella breviasca KT 581		1	3368							Keissleriella breviasca KT 581								
