Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Actinobacterium sp. 1		1	197							Actinobacterium sp. 1								
Candidatus Aquiluna rubra		1	197							Candidatus Aquiluna rubra								
Candidatus Pelagibacter ubique		1	197							Candidatus Pelagibacter ubique								
Candidatus Rhodoluna planktonica		1	197							Candidatus Rhodoluna planktonica								
Dokdonia sp. PRO95		1	197							Dokdonia sp. PRO95								
Exiguobacterium antarcticum B7		1	197							Exiguobacterium antarcticum B7								
Exiguobacterium sp. S17		1	197							Exiguobacterium sp. S17								
Exiguobacterium sibiricum 255-15		1	197							Exiguobacterium sibiricum 255-15								
Gillisia limnaea		1	197							Gillisia limnaea								
Glaciecola pallidula		1	197							Glaciecola pallidula								
Gloeobacter violaceus		1	197							Gloeobacter violaceus								
Thermus thermophilus		1	197							Thermus thermophilus								
Halobacterium salinarum R1		1	197							Halobacterium salinarum R1								
Halobacterium AUS-1 		1	197							Halobacterium AUS-1 								
Halobacterium AUS-2		1	197							Halobacterium AUS-2								
Indibacter alkaliphilus LW1		1	197							Indibacter alkaliphilus LW1								
Janthinobacterium lividum		1	197							Janthinobacterium lividum								
Krokinobacter eikastus		1	197							Krokinobacter eikastus								
Krokinobacter sp. 4H-5		1	197							Krokinobacter sp. 4H-5								
Marinobacter sp. ELB17		1	197							Marinobacter sp. ELB17								
Nonlabens dokdonensis		1	197							Nonlabens dokdonensis								
Octadecabacter arcticus		1	197							Octadecabacter arcticus								
Oscillatoriales cyanobacterium		1	197							Oscillatoriales cyanobacterium								
Oxalobacteraceae bacterium IMCC9480		1	197							Oxalobacteraceae bacterium IMCC9480								
Photobacterium sp. LC1-200		1	197							Photobacterium sp. LC1-200								
Polaribacter sp. Hel1_33_49		1	197							Polaribacter sp. Hel1_33_49								
Rhodonellum psychrophilum		1	197							Rhodonellum psychrophilum								
Salinibacter ruber		1	197							Salinibacter ruber								
Salinivibrio sp. S10B		1	197							Salinivibrio sp. S10B								
Salinivibrio sp. S34		1	197							Salinivibrio sp. S34								
Salinivibrio sp. S35		1	197							Salinivibrio sp. S35								
SAR86 cluster bacterium		1	197							SAR86 cluster bacterium								
Sphingomonas sp.		1	197							Sphingomonas sp.								
Spiribacter salinus		1	197							Spiribacter salinus								
Thermus oshimai 		1	197							Thermus oshimai 								
Thermus sp. CCB_US3_U1		1	197							Thermus sp. CCB_US3_U1								
uncultured marine bacteria		1	197							uncultured marine bacteria								
Vibrio campbellii		1	197							Vibrio campbellii								
