Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Ganoderma lucidum Korea IUM-0047		1	559							Ganoderma lucidum Korea IUM-0047								
Ganoderma lucidum Korea IUM-0757		1	559							Ganoderma lucidum Korea IUM-0757								
Ganoderma lucidum Korea IUM-0938		1	559							Ganoderma lucidum Korea IUM-0938								
Ganoderma lucidum Korea IUM-3986		1	559							Ganoderma lucidum Korea IUM-3986								
Ganoderma lucidum Korea IUM-4002		1	559							Ganoderma lucidum Korea IUM-4002								
Ganoderma lucidum Korea IUM-4100		1	559							Ganoderma lucidum Korea IUM-4100								
Ganoderma lucidum korea IUM-4537		1	559							Ganoderma lucidum korea IUM-4537								
Ganoderma lucidum Korea ASI-7004		1	559							Ganoderma lucidum Korea ASI-7004								
Ganoderma lucidum Korea ASI-7013		1	559							Ganoderma lucidum Korea ASI-7013								
Ganoderma lucidum Korea ASI-7071		1	559							Ganoderma lucidum Korea ASI-7071								
Ganoderma lucidum Korea ASI-7074		1	559							Ganoderma lucidum Korea ASI-7074								
Ganoderma lucidum Korea ASI-7091		1	559							Ganoderma lucidum Korea ASI-7091								
Ganoderma lucidum Korea ASI-7094		1	559							Ganoderma lucidum Korea ASI-7094								
Ganoderma lucidum Korea KU-4035		1	559							Ganoderma lucidum Korea KU-4035								
Ganoderma lucidum Korea ASI-7135		1	559							Ganoderma lucidum Korea ASI-7135								
Ganoderma lucidum Bangladesh IUM-4304		1	559							Ganoderma lucidum Bangladesh IUM-4304								
Ganoderma lucidum Japan KACC42232		1	559							Ganoderma lucidum Japan KACC42232								
Ganoderma lucidum Japan KACC51689		1	559							Ganoderma lucidum Japan KACC51689								
Ganoderma lucidum Japan KACC51690		1	559							Ganoderma lucidum Japan KACC51690								
Ganoderma lucidum Canada ATCC46755		1	559							Ganoderma lucidum Canada ATCC46755								
Ganoderma lucidum France Gl-1-3		1	559							Ganoderma lucidum France Gl-1-3								
Ganoderma lucidum Italy Glu1		1	559							Ganoderma lucidum Italy Glu1								
Ganoderma lucidum Finland Dai 11593		1	559							Ganoderma lucidum Finland Dai 11593								
Ganoderma lucidum Sweden Dai 2272		1	559							Ganoderma lucidum Sweden Dai 2272								
Ganoderma lucidum U.K HMAS86597		1	559							Ganoderma lucidum U.K HMAS86597								
Ganoderma sichuanense China HMAS60537		1	559							Ganoderma sichuanense China HMAS60537								
Ganoderma sichuanense China HMAS62503		1	559							Ganoderma sichuanense China HMAS62503								
Ganoderma sichuanense China HMAS76566		1	559							Ganoderma sichuanense China HMAS76566								
Ganoderma sichuanense China HMAS99391		1	559							Ganoderma sichuanense China HMAS99391								
Ganoderma sichuanense China HMAS130128		1	559							Ganoderma sichuanense China HMAS130128								
Ganoderma sichuanense China HMAS130131		1	559							Ganoderma sichuanense China HMAS130131								
Ganoderma sichuanense China HMAS240175		1	559							Ganoderma sichuanense China HMAS240175								
Ganoderma sichuanense China HMAS240176		1	559							Ganoderma sichuanense China HMAS240176								
Ganoderma sichuanense China HMAS240177		1	559							Ganoderma sichuanense China HMAS240177								
Ganoderma sichuanense China HMAS240178		1	559							Ganoderma sichuanense China HMAS240178								
