Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Pitcairnia anomala		1	93							Pitcairnia anomala								
Pitcairnia buscalionii		1	93							Pitcairnia buscalionii								
Pitcairnia caricifolia		1	93							Pitcairnia caricifolia								
Pitcairnia corallina		1	93							Pitcairnia corallina								
Pitcairnia crinita		1	93							Pitcairnia crinita								
Pitcairnia egleri		1	93							Pitcairnia egleri								
Pitcairnia frequens		1	93							Pitcairnia frequens								
Pitcairnia kirkbridei		1	93							Pitcairnia kirkbridei								
Pitcairnia maidifolia		1	93							Pitcairnia maidifolia								
Pitcairnia patentiflora		1	93							Pitcairnia patentiflora								
Pitcairnia rondonicola		1	93							Pitcairnia rondonicola								
Pitcairnia rubiginosa		1	93							Pitcairnia rubiginosa								
Pitcairnia sastrei		1	93							Pitcairnia sastrei								
Pitcairnia sprucei		1	93							Pitcairnia sprucei								
Pitcairnia uaupensis		1	93							Pitcairnia uaupensis								
Pitcairnia abyssicola		1	93							Pitcairnia abyssicola								
Pitcairnia albiflos		1	93							Pitcairnia albiflos								
Pitcairnia azouryi		1	93							Pitcairnia azouryi								
Pitcairnia barbatostigma		1	93							Pitcairnia barbatostigma								
Pitcairnia beycalema		1	93							Pitcairnia beycalema								
Pitcairnia burlemarxii		1	93							Pitcairnia burlemarxii								
Pitcairnia capixaba		1	93							Pitcairnia capixaba								
Pitcairnia carinata		1	93							Pitcairnia carinata								
Pitcairnia corcovadensis		1	93							Pitcairnia corcovadensis								
Pitcairnia curvidens		1	93							Pitcairnia curvidens								
Pitcairnia decidua		1	93							Pitcairnia decidua								
Pitcairnia diversifolia		1	93							Pitcairnia diversifolia								
Pitcairnia encholirioides		1	93							Pitcairnia encholirioides								
Pitcairnia flammea		1	93							Pitcairnia flammea								
Pitcairnia glauca		1	93							Pitcairnia glauca								
Pitcairnia glaziovii		1	93							Pitcairnia glaziovii								
Pitcairnia insularis		1	93							Pitcairnia insularis								
Pitcairnia limae		1	93							Pitcairnia limae								
Pitcairnia nortefluminensis		1	93							Pitcairnia nortefluminensis								
Pitcairnia staminea		1	93							Pitcairnia staminea								
Pitcairnia suaveolens		1	93							Pitcairnia suaveolens								
Pitcairnia wendtiae		1	93							Pitcairnia wendtiae								
Pitcairnia bradei		1	93							Pitcairnia bradei								
Pitcairnia burchellii		1	93							Pitcairnia burchellii								
Pitcairnia cristalinensis		1	93							Pitcairnia cristalinensis								
Pitcairnia ensifolia		1	93							Pitcairnia ensifolia								
Pitcairnia hatschbachii		1	93							Pitcairnia hatschbachii								
Pitcairnia irwiniana		1	93							Pitcairnia irwiniana								
Pitcairnia matogrossensis		1	93							Pitcairnia matogrossensis								
Pitcairnia neeana		1	93							Pitcairnia neeana								
Pitcairnia piepenbringii		1	93							Pitcairnia piepenbringii								
Pitcairnia torresiana		1	93							Pitcairnia torresiana								
Pitcairnia ulei		1	93							Pitcairnia ulei								
Pitcairnia windischii		1	93							Pitcairnia windischii								
Pitcairnia aphelandriflora		1	93							Pitcairnia aphelandriflora								
Pitcairnia bromeliifolia		1	93							Pitcairnia bromeliifolia								
Pitcairnia cylindrostachya		1	93							Pitcairnia cylindrostachya								
Pitcairnia feliciana		1	93							Pitcairnia feliciana								
Pitcairnia guzmanioides		1	93							Pitcairnia guzmanioides								
Pitcairnia heterophylla		1	93							Pitcairnia heterophylla								
Pitcairnia hitchcockiana		1	93							Pitcairnia hitchcockiana								
Pitcairnia lanuginosa		1	93							Pitcairnia lanuginosa								
Pitcairnia macranthera		1	93							Pitcairnia macranthera								
Pitcairnia megasepala		1	93							Pitcairnia megasepala								
Pitcairnia meridensis		1	93							Pitcairnia meridensis								
Pitcairnia paniculata		1	93							Pitcairnia paniculata								
Pitcairnia paraguayensis		1	93							Pitcairnia paraguayensis								
Pitcairnia pruinosa		1	93							Pitcairnia pruinosa								
Pitcairnia puberula		1	93							Pitcairnia puberula								
Pitcairnia punicea		1	93							Pitcairnia punicea								
Pitcairnia samuelssonii		1	93							Pitcairnia samuelssonii								
Pitcairnia trianae		1	93							Pitcairnia trianae								
Deuterocohnia lotteae		1	93							Deuterocohnia lotteae								
Deuterocohnia meziana		1	93							Deuterocohnia meziana								
Fosterella vasquezzi		1	93							Fosterella vasquezzi								
Fosterella windischii		1	93							Fosterella windischii								
Encholirium horridum		1	93							Encholirium horridum								
Encholirium subsecundum		1	93							Encholirium subsecundum								
Dyckia macedoi		1	93							Dyckia macedoi								
Dyckia ursina		1	93							Dyckia ursina								
Bromelia pinguin		1	93							Bromelia pinguin								
Bromelia tubulosa		1	93							Bromelia tubulosa								
Puya floccosa		1	93							Puya floccosa								
Puya mirabilis		1	93							Puya mirabilis								
