Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Brachionus plicatilis 1		1	1301							Brachionus plicatilis 1								
Brachionus plicatilis 2		1	1301							Brachionus plicatilis 2								
Brachionus sp. Nevada 1		1	1301							Brachionus sp. Nevada 1								
Brachionus sp. Austria 1		1	1301							Brachionus sp. Austria 1								
Brachionus sp. Austria 2		1	1301							Brachionus sp. Austria 2								
Brachionus sp. Austria 3		1	1301							Brachionus sp. Austria 3								
Brachionus manjavacas 1		1	1301							Brachionus manjavacas 1								
Brachionus manjavacas 2		1	1301							Brachionus manjavacas 2								
Brachionus sp. Almenara 1		1	1301							Brachionus sp. Almenara 1								
Brachionus ibericus 1		1	1301							Brachionus ibericus 1								
Brachionus sp. Tiscar 1		1	1301							Brachionus sp. Tiscar 1								
Brachionus sp. Cayman 1		1	1301							Brachionus sp. Cayman 1								
Brachionus sp. Cayman 2		1	1301							Brachionus sp. Cayman 2								
Brachionus rotundiformis 1		1	1301							Brachionus rotundiformis 1								
Brachionus quadridentatus 1		1	1301							Brachionus quadridentatus 1								
Plationus patulus		1	1301							Plationus patulus								
Brachionus plicatilis 3		1	1301							Brachionus plicatilis 3								
Brachionus plicatilis 4		1	1301							Brachionus plicatilis 4								
Brachionus plicatilis 5		1	1301							Brachionus plicatilis 5								
Brachionus ibericus 2		1	1301							Brachionus ibericus 2								
Brachionus rotundiformis 2		1	1301							Brachionus rotundiformis 2								
Brachionus sessilis Balaton 1		1	1301							Brachionus sessilis Balaton 1								
Brachionus sessilis Balaton 2		1	1301							Brachionus sessilis Balaton 2								
Brachionus sessilis Doirani 1		1	1301							Brachionus sessilis Doirani 1								
Brachionus sessilis Doirani 2		1	1301							Brachionus sessilis Doirani 2								
Brachionus sessilis Doirani 3		1	1301							Brachionus sessilis Doirani 3								
Brachionus calyciflorus 1		1	1301							Brachionus calyciflorus 1								
Brachionus calyciflorus 2		1	1301							Brachionus calyciflorus 2								
Brachionus calyciflorus 3		1	1301							Brachionus calyciflorus 3								
Brachionus calyciflorus 4		1	1301							Brachionus calyciflorus 4								
Brachionus ibericus 3		1	1301							Brachionus ibericus 3								
Brachionus ibericus 4		1	1301							Brachionus ibericus 4								
Brachionus dimidiatus 1		1	1301							Brachionus dimidiatus 1								
Brachionus urceolaris 1		1	1301							Brachionus urceolaris 1								
Brachionus angularis 1		1	1301							Brachionus angularis 1								
Brachionus angularis 2		1	1301							Brachionus angularis 2								
Brachionus rubens 1		1	1301							Brachionus rubens 1								
Brachionus rubens 2		1	1301							Brachionus rubens 2								
Keratella cochlearis		1	1301							Keratella cochlearis								
