Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Lecanicillium psalliotae IISR EPF 02 India		1	1266							Lecanicillium psalliotae IISR EPF 02 India								
Lecanicillium psalliotae QNCSE0810 China		1	1266							Lecanicillium psalliotae QNCSE0810 China								
Lecanicillium psalliotae XSD08038 China		1	1266							Lecanicillium psalliotae XSD08038 China								
Lecanicillium psalliotae ARSEF2234		1	1266							Lecanicillium psalliotae ARSEF2234								
Lecanicillium psalliotae KYK 00031 Japan		1	1266							Lecanicillium psalliotae KYK 00031 Japan								
Lecanicillium psalliotae ARSEF2332 USA		1	1266							Lecanicillium psalliotae ARSEF2332 USA								
Lecanicillium psalliotae CBS 117544 Spain		1	1266							Lecanicillium psalliotae CBS 117544 Spain								
Lecanicillium psalliotae CBS 100172 USA		1	1266							Lecanicillium psalliotae CBS 100172 USA								
Verticillium saksenae IMI 179841 India		1	1266							Verticillium saksenae IMI 179841 India								
Lecanicillium lecanii IMI 255033 Sri Lanka		1	1266							Lecanicillium lecanii IMI 255033 Sri Lanka								
Lecanicillium muscarium IMI 268316 UK		1	1266							Lecanicillium muscarium IMI 268316 UK								
Lecanicillium longisporum IMI 021167 Sri Lanka		1	1266							Lecanicillium longisporum IMI 021167 Sri Lanka								
Lecanicillium nodulosum IMI 338014R Mexico		1	1266							Lecanicillium nodulosum IMI 338014R Mexico								
Lecanicillium attenuatum CBS 170.76 Poland		1	1266							Lecanicillium attenuatum CBS 170.76 Poland								
Lecanicillium dimorphum CBS 363.86 China		1	1266							Lecanicillium dimorphum CBS 363.86 China								
Lecanicillium aphanocladii CBS 376.77 Netherlands		1	1266							Lecanicillium aphanocladii CBS 376.77 Netherlands								
Lecanicillium tenuipes CBS 309.85 Spain		1	1266							Lecanicillium tenuipes CBS 309.85 Spain								
Lecanicillium aranearum CBS 726.73 Ghana		1	1266							Lecanicillium aranearum CBS 726.73 Ghana								
Lecanicillium antillanum CBS 350.85 Cuba		1	1266							Lecanicillium antillanum CBS 350.85 Cuba								
Lecanicillium fusisporum CBS 164.70 Netherlands		1	1266							Lecanicillium fusisporum CBS 164.70 Netherlands								
Lecanicillium acerosum CBS 418.81 Brazil		1	1266							Lecanicillium acerosum CBS 418.81 Brazil								
Pochonia chlamydosporia Var chlamydosporia CBS 103.65 Germany		1	1266							Pochonia chlamydosporia Var chlamydosporia CBS 103.65 Germany								
Pochonia chlamydosporia Var catenulatum CBS 504.66		1	1266							Pochonia chlamydosporia Var catenulatum CBS 504.66								
Verticillium dahliae MD 80 Germany		1	1266							Verticillium dahliae MD 80 Germany								
