Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Acarospora schleicheri		1	2554							Acarospora schleicheri								
Aleuria aurantia		1	2554							Aleuria aurantia								
Anisomeridium polypori		1	2554							Anisomeridium polypori								
Ascosphaera apis		1	2554							Ascosphaera apis								
Aspergillus fumigatus		1	2554							Aspergillus fumigatus								
Aspergillus nidulans		1	2554							Aspergillus nidulans								
Bettsia alvei 5065		1	2554							Bettsia alvei 5065								
Botryotinia fuckeliana		1	2554							Botryotinia fuckeliana								
Byssoascus striatisporus		1	2554							Byssoascus striatisporus								
Byssochlamys nivea		1	2554							Byssochlamys nivea								
Caloscypha fulgens		1	2554							Caloscypha fulgens								
Candida albicans		1	2554							Candida albicans								
Candida tropicalis		1	2554							Candida tropicalis								
Capnodium coffeae		1	2554							Capnodium coffeae								
Capronia pilosella		1	2554							Capronia pilosella								
Chlorociboria aeruginosa		1	2554							Chlorociboria aeruginosa								
Cladonia caroliniana		1	2554							Cladonia caroliniana								
Coccidioides immitis		1	2554							Coccidioides immitis								
Coccomyces dentatus		1	2554							Coccomyces dentatus								
Cochliobolus heterostrophus		1	2554							Cochliobolus heterostrophus								
Cudoniella clavus		1	2554							Cudoniella clavus								
Dactylella oxyspora		1	2554							Dactylella oxyspora								
Dermea acerina		1	2554							Dermea acerina								
Diaporthe eres		1	2554							Diaporthe eres								
Dothidea sambuci		1	2554							Dothidea sambuci								
Eleutherascus lectardii		1	2554							Eleutherascus lectardii								
Endocarpon cf pusillum		1	2554							Endocarpon cf pusillum								
Eremascus albus		1	2554							Eremascus albus								
Eremascus fertilis AA Wynns 5159		1	2554							Eremascus fertilis AA Wynns 5159								
Exophiala pisciphila		1	2554							Exophiala pisciphila								
Geoglossum nigritum		1	2554							Geoglossum nigritum								
Gymnoascus reesii		1	2554							Gymnoascus reesii								
Gyromitra californica		1	2554							Gyromitra californica								
Histoplasma capsulatum		1	2554							Histoplasma capsulatum								
Hydropisphaera erubescens		1	2554							Hydropisphaera erubescens								
Hypocenomyce scalaris		1	2554							Hypocenomyce scalaris								
Lachancea waltii		1	2554							Lachancea waltii								
Lachnum virgineum		1	2554							Lachnum virgineum								
Leuconeurospora pulcherrima		1	2554							Leuconeurospora pulcherrima								
Magnaporthe grisea		1	2554							Magnaporthe grisea								
Monilinia fructicola		1	2554							Monilinia fructicola								
Myxotrichum deflexum		1	2554							Myxotrichum deflexum								
Naumovozyma castellii		1	2554							Naumovozyma castellii								
Nectria haematococca		1	2554							Nectria haematococca								
Neurospora crassa		1	2554							Neurospora crassa								
Orbilia auricolor		1	2554							Orbilia auricolor								
Pleopsidium chlorophanum		1	2554							Pleopsidium chlorophanum								
Pseudeurotium zonatum		1	2554							Pseudeurotium zonatum								
Pseudogymnoascus destructans		1	2554							Pseudogymnoascus destructans								
Pseudogymnoascus roseus		1	2554							Pseudogymnoascus roseus								
Pyrenophora phaeocomes		1	2554							Pyrenophora phaeocomes								
Pyrgillus javanicus		1	2554							Pyrgillus javanicus								
Ramichloridium anceps		1	2554							Ramichloridium anceps								
Saccharomyces cerevisiae		1	2554							Saccharomyces cerevisiae								
Sarcoscypha coccinea		1	2554							Sarcoscypha coccinea								
Sordaria fimicola		1	2554							Sordaria fimicola								
Spiromastix warcupii		1	2554							Spiromastix warcupii								
Staurothele frustulenta		1	2554							Staurothele frustulenta								
Taphrina deformans		1	2554							Taphrina deformans								
Trematosphaeria heterospora		1	2554							Trematosphaeria heterospora								
Trichoglossum hirsutum		1	2554							Trichoglossum hirsutum								
Xylaria acuta		1	2554							Xylaria acuta								
Xylaria hypoxylon		1	2554							Xylaria hypoxylon								
