Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Alternaria sp. GH09i		1	610							Alternaria sp. GH09i								
Alternaria sp. GSt07ab		1	610							Alternaria sp. GSt07ab								
Alternaria sp. GH55i*		1	610							Alternaria sp. GH55i*								
Alternaria sp. GH13i		1	610							Alternaria sp. GH13i								
Alternaria sp. GH33i		1	610							Alternaria sp. GH33i								
Alternaria sp. GH40i		1	610							Alternaria sp. GH40i								
Alternaria sp. RN04C		1	610							Alternaria sp. RN04C								
Alternaria sp. GH49a		1	610							Alternaria sp. GH49a								
Alternaria sp. N08Ai		1	610							Alternaria sp. N08Ai								
Alternaria sp. GSt14t		1	610							Alternaria sp. GSt14t								
Alternaria sp. RN07Ci		1	610							Alternaria sp. RN07Ci								
Alternaria sp. GH10i		1	610							Alternaria sp. GH10i								
Alternaria sp. GH19i		1	610							Alternaria sp. GH19i								
Alternaria sp. GH47i		1	610							Alternaria sp. GH47i								
Alternaria sp. GH45i		1	610							Alternaria sp. GH45i								
Alternaria sp. GH35ab		1	610							Alternaria sp. GH35ab								
Alternaria sp. RN06Aa*		1	610							Alternaria sp. RN06Aa*								
Alternaria sp. RN03At		1	610							Alternaria sp. RN03At								
Alternaria sp. RN04Bt*		1	610							Alternaria sp. RN04Bt*								
Alternaria sp. GSt02t*		1	610							Alternaria sp. GSt02t*								
Alternaria sp. RN06Dt*		1	610							Alternaria sp. RN06Dt*								
Alternaria sp. GH08ab		1	610							Alternaria sp. GH08ab								
Alternaria sp. GSt01i		1	610							Alternaria sp. GSt01i								
Alternaria sp. GSt34i		1	610							Alternaria sp. GSt34i								
Alternaria sp. GH41i		1	610							Alternaria sp. GH41i								
Alternaria sp. GSt32ab		1	610							Alternaria sp. GSt32ab								
Alternaria sp. GH38a		1	610							Alternaria sp. GH38a								
Alternaria sp. GSt25i		1	610							Alternaria sp. GSt25i								
Alternaria sp. GH48i		1	610							Alternaria sp. GH48i								
Alternaria sp. GH53i		1	610							Alternaria sp. GH53i								
Alternaria sp. GSt28ab		1	610							Alternaria sp. GSt28ab								
Alternaria sp. GH04i		1	610							Alternaria sp. GH04i								
Alternaria sp. GH34i		1	610							Alternaria sp. GH34i								
Alternaria sp. GH12i		1	610							Alternaria sp. GH12i								
Alternaria sp. GSt46i		1	610							Alternaria sp. GSt46i								
Alternaria sp. GSt51i		1	610							Alternaria sp. GSt51i								
Alternaria sp. GH16a		1	610							Alternaria sp. GH16a								
Alternaria sp. GH23a		1	610							Alternaria sp. GH23a								
Alternaria sp. GSt04ab		1	610							Alternaria sp. GSt04ab								
Alternaria sp. GSt44t		1	610							Alternaria sp. GSt44t								
Alternaria sp. GSt11a		1	610							Alternaria sp. GSt11a								
Alternaria arborescens		1	610							Alternaria arborescens								
Alternaria postmessia		1	610							Alternaria postmessia								
Alternaria conjuncta		1	610							Alternaria conjuncta								
Alternaria ventricosa		1	610							Alternaria ventricosa								
Alternaria hordeicola		1	610							Alternaria hordeicola								
Alternaria triticina		1	610							Alternaria triticina								
Alternaria incomplexa		1	610							Alternaria incomplexa								
Alternaria graminicola		1	610							Alternaria graminicola								
Alternaria mimicula		1	610							Alternaria mimicula								
Stemphylium vesicarium		1	610							Stemphylium vesicarium								
Stemphylium botryosum		1	610							Stemphylium botryosum								
Alternaria rosae		1	610							Alternaria rosae								
Alternaria intercepta		1	610							Alternaria intercepta								
Alternaria daucicaulis		1	610							Alternaria daucicaulis								
Alternaria infectoria		1	610							Alternaria infectoria								
Alternaria hordeiaustralica		1	610							Alternaria hordeiaustralica								
Alternaria merytae		1	610							Alternaria merytae								
Alternaria dianthicola		1	610							Alternaria dianthicola								
Alternaria novae-zelandiae		1	610							Alternaria novae-zelandiae								
Alternaria callifornica		1	610							Alternaria callifornica								
Alternaria viburni		1	610							Alternaria viburni								
Alternaria metachromatica		1	610							Alternaria metachromatica								
Alternaria alternarina		1	610							Alternaria alternarina								
