Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Ametrida centurio		1	9517							Ametrida centurio								
Anoura caudifer		1	9517							Anoura caudifer								
Anoura cultrata		1	9517							Anoura cultrata								
Anoura geoffroyi		1	9517							Anoura geoffroyi								
Anoura latidens		1	9517							Anoura latidens								
Ardops nichollsi		1	9517							Ardops nichollsi								
Ariteus flavescens		1	9517							Ariteus flavescens								
Artibeus amplus		1	9517							Artibeus amplus								
Artibeus anderseni		1	9517							Artibeus anderseni								
Artibeus aztecus		1	9517							Artibeus aztecus								
Artibeus bogotensis		1	9517							Artibeus bogotensis								
Artibeus cinereus		1	9517							Artibeus cinereus								
Artibeus concolor		1	9517							Artibeus concolor								
Artibeus fimbriatus		1	9517							Artibeus fimbriatus								
Artibeus fraterculus		1	9517							Artibeus fraterculus								
Artibeus glaucus		1	9517							Artibeus glaucus								
Artibeus gnomus		1	9517							Artibeus gnomus								
Artibeus hirsutus		1	9517							Artibeus hirsutus								
Artibeus incomitatus		1	9517							Artibeus incomitatus								
Artibeus inopinatus		1	9517							Artibeus inopinatus								
Artibeus intermedius		1	9517							Artibeus intermedius								
Artibeus jamaicensis		1	9517							Artibeus jamaicensis								
Artibeus lituratus		1	9517							Artibeus lituratus								
Artibeus obscurus		1	9517							Artibeus obscurus								
Artibeus phaeotis		1	9517							Artibeus phaeotis								
Artibeus planirostris		1	9517							Artibeus planirostris								
Artibeus schwartzi		1	9517							Artibeus schwartzi								
Artibeus toltecus		1	9517							Artibeus toltecus								
Artibeus watsoni		1	9517							Artibeus watsoni								
Brachyphylla cavernarum		1	9517							Brachyphylla cavernarum								
Brachyphylla nana nana		1	9517							Brachyphylla nana nana								
Brachyphylla nana pumila		1	9517							Brachyphylla nana pumila								
Carollia benkeithi		1	9517							Carollia benkeithi								
Carollia brevicauda		1	9517							Carollia brevicauda								
Carollia castanea		1	9517							Carollia castanea								
Carollia perspicillata		1	9517							Carollia perspicillata								
Carollia sowelli		1	9517							Carollia sowelli								
Carollia subrufa		1	9517							Carollia subrufa								
Centurio senex		1	9517							Centurio senex								
Chiroderma doriae		1	9517							Chiroderma doriae								
Chiroderma improvisum		1	9517							Chiroderma improvisum								
Chiroderma salvini		1	9517							Chiroderma salvini								
Chiroderma trinitatum		1	9517							Chiroderma trinitatum								
Chiroderma villosum		1	9517							Chiroderma villosum								
Choeroniscus godmani		1	9517							Choeroniscus godmani								
Choeroniscus minor		1	9517							Choeroniscus minor								
Choeronycteris mexicana		1	9517							Choeronycteris mexicana								
Chrotopterus auritus		1	9517							Chrotopterus auritus								
Desmodus rotundus		1	9517							Desmodus rotundus								
Diaemus youngi		1	9517							Diaemus youngi								
