Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Pinellia.tripartita		1	2902							Pinellia.tripartita								
Pinellia.pedatisecta		1	2902							Pinellia.pedatisecta								
Arisaema album		1	2902							Arisaema album								
Arisaema balansae		1	2902							Arisaema balansae								
Arisaema rubrirhizomatum (calcareum)		1	2902							Arisaema rubrirhizomatum (calcareum)								
Arisaema candidissimum		1	2902							Arisaema candidissimum								
Arisaema ciliatum var. ciliatum		1	2902							Arisaema ciliatum var. ciliatum								
Arisaema ciliatum var. liubaense		1	2902							Arisaema ciliatum var. liubaense								
Arisaema cordatum		1	2902							Arisaema cordatum								
Arisaema bockii (engleri)		1	2902							Arisaema bockii (engleri)								
Arisaema erubescens		1	2902							Arisaema erubescens								
Arisaema exappendiculatum		1	2902							Arisaema exappendiculatum								
Arisaema fimbriatum		1	2902							Arisaema fimbriatum								
Arisaema flavum var. flavum		1	2902							Arisaema flavum var. flavum								
Arisaema flavum var. tibeticum		1	2902							Arisaema flavum var. tibeticum								
Arisaema garrettii		1	2902							Arisaema garrettii								
Arisaema griffithii		1	2902							Arisaema griffithii								
Arisaema roxburghii (harmandii)		1	2902							Arisaema roxburghii (harmandii)								
Arisaema hunanense		1	2902							Arisaema hunanense								
Arisaema ilanense		1	2902							Arisaema ilanense								
Arisaema jacquemontii		1	2902							Arisaema jacquemontii								
Arisaema calcareum (jinshajiangense)		1	2902							Arisaema calcareum (jinshajiangense)								
Arisaema macrospathum		1	2902							Arisaema macrospathum								
Arisaema penicillatum (matsudae)		1	2902							Arisaema penicillatum (matsudae)								
Arisaema microspadix		1	2902							Arisaema microspadix								
Arisaema murrayi		1	2902							Arisaema murrayi								
Arisaema nepenthoides		1	2902							Arisaema nepenthoides								
Arisaema propinquum (ostiolatum)		1	2902							Arisaema propinquum (ostiolatum)								
Arisaema penicillatum		1	2902							Arisaema penicillatum								
Arisaema petelotii		1	2902							Arisaema petelotii								
Arisaema propinquum		1	2902							Arisaema propinquum								
Arisaema saxatile		1	2902							Arisaema saxatile								
Arisaema shimienense		1	2902							Arisaema shimienense								
Arisaema speciosum var. speciosum		1	2902							Arisaema speciosum var. speciosum								
Arisaema speciosum var. ziroense		1	2902							Arisaema speciosum var. ziroense								
Arisaema umbrinum		1	2902							Arisaema umbrinum								
Arisaema utile		1	2902							Arisaema utile								
Arisaema wilsonii		1	2902							Arisaema wilsonii								
Arisaema wrayi		1	2902							Arisaema wrayi								
Arisaema abei		1	2902							Arisaema abei								
Arisaema aequinoctiale		1	2902							Arisaema aequinoctiale								
Arisaema amurense (Russia)		1	2902							Arisaema amurense (Russia)								
Arisaema amurense (Korea)		1	2902							Arisaema amurense (Korea)								
Arisaema angustatum		1	2902							Arisaema angustatum								
Arisaema aprile		1	2902							Arisaema aprile								
Arisaema asperatum		1	2902							Arisaema asperatum								
Arisaema auriculatum		1	2902							Arisaema auriculatum								
Arisaema bannaense		1	2902							Arisaema bannaense								
Arisaema bockii		1	2902							Arisaema bockii								
Arisaema clavatum		1	2902							Arisaema clavatum								
Arisaema concinnum		1	2902							Arisaema concinnum								
Arisaema consanguineum (Bhutan)		1	2902							Arisaema consanguineum (Bhutan)								
Arisaema consanguineum (Myanmar)		1	2902							Arisaema consanguineum (Myanmar)								
Arisaema costatum		1	2902							Arisaema costatum								
Arisaema cucullatum		1	2902							Arisaema cucullatum								
Arisaema dahaiense		1	2902							Arisaema dahaiense								
Arisaema decipiens (rhizomatum VietNam)		1	2902							Arisaema decipiens (rhizomatum VietNam)								
Arisaema decipiens (rhizomatum S.Yunnan)		1	2902							Arisaema decipiens (rhizomatum S.Yunnan)								
Arisaema dracontium		1	2902							Arisaema dracontium								
Arisaema ehimense		1	2902							Arisaema ehimense								
Arisaema elephas		1	2902							Arisaema elephas								
Arisaema fargesii		1	2902							Arisaema fargesii								
Arisaema filiforme		1	2902							Arisaema filiforme								
Arisaema formosanum		1	2902							Arisaema formosanum								
Arisaema franchetianum		1	2902							Arisaema franchetianum								
Arisaema galeiforme		1	2902							Arisaema galeiforme								
Arisaema grapsospadix		1	2902							Arisaema grapsospadix								
Arisaema grapsospadix (nanjenense)		1	2902							Arisaema grapsospadix (nanjenense)								
Arisaema hainanense		1	2902							Arisaema hainanense								
Arisaema hatizyoense		1	2902							Arisaema hatizyoense								
Arisaema heterocephalum ssp. heterocephallum		1	2902							Arisaema heterocephalum ssp. heterocephallum								
Arisaema heterocephalum ssp. majus		1	2902							Arisaema heterocephalum ssp. majus								
Arisaema heterocephalum ssp. okinawaense		1	2902							Arisaema heterocephalum ssp. okinawaense								
Arisaema heterophyllum (Taiwan)		1	2902							Arisaema heterophyllum (Taiwan)								
Arisaema heterophyllum (Japan)		1	2902							Arisaema heterophyllum (Japan)								
Arisaema inaense		1	2902							Arisaema inaense								
Arisaema inclusum		1	2902							Arisaema inclusum								
Arisaema ishizuchiense		1	2902							Arisaema ishizuchiense								
Arisaema iyoanum ssp. iyoanum		1	2902							Arisaema iyoanum ssp. iyoanum								
Arisaema iyoanum ssp. nakaianum		1	2902							Arisaema iyoanum ssp. nakaianum								
Arisaema japonicum		1	2902							Arisaema japonicum								
Arisaema kawashimae		1	2902							Arisaema kawashimae								
Arisaema kishidae		1	2902							Arisaema kishidae								
Arisaema kiushianum		1	2902							Arisaema kiushianum								
Arisaema kuratae		1	2902							Arisaema kuratae								
Arisaema laminatum		1	2902							Arisaema laminatum								
Arisaema lidaense		1	2902							Arisaema lidaense								
Arisaema lihenganum		1	2902							Arisaema lihenganum								
Arisaema limbatum		1	2902							Arisaema limbatum								
Arisaema lobatum (Yunnan)		1	2902							Arisaema lobatum (Yunnan)								
Arisaema lobatum (Hubei)		1	2902							Arisaema lobatum (Hubei)								
Arisaema longilaminum		1	2902							Arisaema longilaminum								
Arisaema longilaminum (sinanoense)		1	2902							Arisaema longilaminum (sinanoense)								
Arisaema longipedunculatum (E.Japan)		1	2902							Arisaema longipedunculatum (E.Japan)								
Arisaema longipedunculatum (W.Japan)		1	2902							Arisaema longipedunculatum (W.Japan)								
Arisaema longipedunculatum yakumontanum		1	2902							Arisaema longipedunculatum yakumontanum								
Arisaema maekawae		1	2902							Arisaema maekawae								
Arisaema mairei (wumengense)		1	2902							Arisaema mairei (wumengense)								
Arisaema maximowiczii		1	2902							Arisaema maximowiczii								
Arisaema maxwellii		1	2902							Arisaema maxwellii								
Arisaema mayebarae		1	2902							Arisaema mayebarae								
Arisaema minamitanii		1	2902							Arisaema minamitanii								
Arisaema minus		1	2902							Arisaema minus								
Arisaema monophyllum var. monophyllum		1	2902							Arisaema monophyllum var. monophyllum								
Arisaema monophyllum var. atrolinguum		1	2902							Arisaema monophyllum var. atrolinguum								
Arisaema muratae		1	2902							Arisaema muratae								
Arisaema nagiense		1	2902							Arisaema nagiense								
Arisaema nambae		1	2902							Arisaema nambae								
Arisaema negishii		1	2902							Arisaema negishii								
Arisaema nikoense var. nikoense		1	2902							Arisaema nikoense var. nikoense								
Arisaema nikoense var. alpicola		1	2902							Arisaema nikoense var. alpicola								
