Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Acanthostigma chiangmaiensis MFLUCC 10 0125		1	4584							Acanthostigma chiangmaiensis MFLUCC 10 0125								
Acanthostigma sp. MFLUCC 10 0116		1	4584							Acanthostigma sp. MFLUCC 10 0116								
Acanthostigma sp. MFLUCC 11 0378		1	4584							Acanthostigma sp. MFLUCC 11 0378								
Acrocalymma aquatica		1	4584							Acrocalymma aquatica								
Acrocordiopsis patilii BCC 28167		1	4584							Acrocordiopsis patilii BCC 28167								
Acrogenospora sphaerocephala CBS 164.76		1	4584							Acrogenospora sphaerocephala CBS 164.76								
Acrospermum adeanum M 133		1	4584							Acrospermum adeanum M 133								
Acrospermum compressum M 151		1	4584							Acrospermum compressum M 151								
Acrospermum graminum M 152		1	4584							Acrospermum graminum M 152								
Aigialus grandis BCC 18419		1	4584							Aigialus grandis BCC 18419								
Aigialus mangrovis BCC 33564		1	4584							Aigialus mangrovis BCC 33564								
Aigialus parvus BCC 32558		1	4584							Aigialus parvus BCC 32558								
Aigialus rhizophorae BCC 33572		1	4584							Aigialus rhizophorae BCC 33572								
Aliquandostipite crystallinus R 76 1		1	4584							Aliquandostipite crystallinus R 76 1								
Aliquandostipite khaoyaiensis CBS 118232		1	4584							Aliquandostipite khaoyaiensis CBS 118232								
Aliquandostipite siamensiae SS 81.02		1	4584							Aliquandostipite siamensiae SS 81.02								
Alternaria alternata CBS 916.96		1	4584							Alternaria alternata CBS 916.96								
Amniculicola immersa CBS 123083		1	4584							Amniculicola immersa CBS 123083								
Amniculicola parva CBS 123092		1	4584							Amniculicola parva CBS 123092								
Anisomeridium ubianum 94		1	4584							Anisomeridium ubianum 94								
Anteaglonium abbreviatum ANM 925a		1	4584							Anteaglonium abbreviatum ANM 925a								
Anteaglonium abbreviatum GKM 1029		1	4584							Anteaglonium abbreviatum GKM 1029								
Anteaglonium globosum ANM 925.2		1	4584							Anteaglonium globosum ANM 925.2								
Anteaglonium globosum		1	4584							Anteaglonium globosum								
Anteaglonium latirostrum GKM 1119		1	4584							Anteaglonium latirostrum GKM 1119								
Anteaglonium latirostrum L100N 2		1	4584							Anteaglonium latirostrum L100N 2								
Anteaglonium parvulum GKM 1218		1	4584							Anteaglonium parvulum GKM 1218								
Anteaglonium parvulum GKM 219N		1	4584							Anteaglonium parvulum GKM 219N								
Anteaglonium parvulum SMH 5223		1	4584							Anteaglonium parvulum SMH 5223								
Apiosporina collinsii CBS 118973		1	4584							Apiosporina collinsii CBS 118973								
Aplosporella prunicola STE U 6326		1	4584							Aplosporella prunicola STE U 6326								
Aquasubmersa mircensis		1	4584							Aquasubmersa mircensis								
Ascochyta pisi CBS 126.54		1	4584							Ascochyta pisi CBS 126.54								
Ascocratera manglicola		1	4584							Ascocratera manglicola								
Asterina cestricola TH 591		1	4584							Asterina cestricola TH 591								
Asterina fuchsiae TH 590		1	4584							Asterina fuchsiae TH 590								
Asterina phenacis TH 589		1	4584							Asterina phenacis TH 589								
Asterina weinmanniae TH 592		1	4584							Asterina weinmanniae TH 592								
Asterina zanthoxyli TH 561		1	4584							Asterina zanthoxyli TH 561								
Asteromassaria pulchra CBS 124082		1	4584							Asteromassaria pulchra CBS 124082								
Astrosphaeriella aggregata MAFF 239486		1	4584							Astrosphaeriella aggregata MAFF 239486								
Astrosphaeriella bakeriana CBS 115556		1	4584							Astrosphaeriella bakeriana CBS 115556								
Astrothelium confusum 98		1	4584							Astrothelium confusum 98								
Auerswaldia dothiorella MFLUCC 11 0438		1	4584							Auerswaldia dothiorella MFLUCC 11 0438								
Aulographina pinorum CBS 174.9O		1	4584							Aulographina pinorum CBS 174.9O								
Aureobasidium pullulans CBS 584.75		1	4584							Aureobasidium pullulans CBS 584.75								
Bagnisiella examinans CBS 551.66		1	4584							Bagnisiella examinans CBS 551.66								
Bambusicola bambusae MFLUCC 11 0614		1	4584							Bambusicola bambusae MFLUCC 11 0614								
Bambusicola irregulispora MFLUCC 11 0437		1	4584							Bambusicola irregulispora MFLUCC 11 0437								
Bambusicola massarinia MFLUCC 11 0389		1	4584							Bambusicola massarinia MFLUCC 11 0389								
Bambusicola splendida MFLUCC 11 0439		1	4584							Bambusicola splendida MFLUCC 11 0439								
Barriopsis fusca CBS 174.26		1	4584							Barriopsis fusca CBS 174.26								
Biatriospora marina CY 1228		1	4584							Biatriospora marina CY 1228								
Bimuria novae zelandiae CBS 107.79		1	4584							Bimuria novae zelandiae CBS 107.79								
Botryobambusa fusicoccum MFLUCC 11 0143		1	4584							Botryobambusa fusicoccum MFLUCC 11 0143								
Botryosphaeria agaves MFLUCC 11 0125		1	4584							Botryosphaeria agaves MFLUCC 11 0125								
Botryosphaeria dothidea CBS 115476		1	4584							Botryosphaeria dothidea CBS 115476								
Botryosphaeria tsugae CBS 418.64		1	4584							Botryosphaeria tsugae CBS 418.64								
Byssolophis sphaerioides IFRDCC 2053		1	4584							Byssolophis sphaerioides IFRDCC 2053								
Byssosphaeria jamaicana SMH 1403		1	4584							Byssosphaeria jamaicana SMH 1403								
Byssosphaeria rhodomphala GKM L153N		1	4584							Byssosphaeria rhodomphala GKM L153N								
Byssosphaeria salebrosa SMH 2387		1	4584							Byssosphaeria salebrosa SMH 2387								
Byssosphaeria schiedermayeriana GKM 1197		1	4584							Byssosphaeria schiedermayeriana GKM 1197								
