Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Calliarthron tuberculosum		1	39324							Calliarthron tuberculosum								
Chara vulgaris		1	39324							Chara vulgaris								
Chondrus crispus		1	39324							Chondrus crispus								
Cyanidioschyzon merolae		1	39324							Cyanidioschyzon merolae								
Cyanidium caldarium		1	39324							Cyanidium caldarium								
Cyanophora paradoxa		1	39324							Cyanophora paradoxa								
Galdieria sulphuraria		1	39324							Galdieria sulphuraria								
Gracilaria tenuistipitata		1	39324							Gracilaria tenuistipitata								
Nephroselmis olivacea		1	39324							Nephroselmis olivacea								
Porphyra purpurea		1	39324							Porphyra purpurea								
Pyropia haitanensis		1	39324							Pyropia haitanensis								
Pyropia yezoensis		1	39324							Pyropia yezoensis								
