Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Cylindropuntia acanthocarpa		1	2							Cylindropuntia acanthocarpa								
Cylindropuntia alcahes		1	2							Cylindropuntia alcahes								
Cylindropuntia anteojoensis		1	2							Cylindropuntia anteojoensis								
Cylindropuntia arbuscula		1	2							Cylindropuntia arbuscula								
Cylindropuntia bigelovii		1	2							Cylindropuntia bigelovii								
Cylindropuntia burrageana		1	2							Cylindropuntia burrageana								
Cylindropuntia cf spinosior		1	2							Cylindropuntia cf spinosior								
Cylindropuntia cholla		1	2							Cylindropuntia cholla								
Cylindropuntia ciribe		1	2							Cylindropuntia ciribe								
Cylindropuntia clavellina		1	2							Cylindropuntia clavellina								
Cylindropuntia fulgida		1	2							Cylindropuntia fulgida								
Cylindropuntia ganderi		1	2							Cylindropuntia ganderi								
Cylindropuntia imbricata		1	2							Cylindropuntia imbricata								
Cylindropuntia kleiniae		1	2							Cylindropuntia kleiniae								
Cylindropuntia leptocaulis		1	2							Cylindropuntia leptocaulis								
Cylindropuntia lindsayi		1	2							Cylindropuntia lindsayi								
Cylindropuntia molesta		1	2							Cylindropuntia molesta								
Cylindropuntia munzii		1	2							Cylindropuntia munzii								
Cylindropuntia parryi		1	2							Cylindropuntia parryi								
Cylindropuntia prolifera		1	2							Cylindropuntia prolifera								
Cylindropuntia ramosissima		1	2							Cylindropuntia ramosissima								
Cylindropuntia rosea		1	2							Cylindropuntia rosea								
Cylindropuntia sanfelipensis		1	2							Cylindropuntia sanfelipensis								
Cylindropuntia santamaria		1	2							Cylindropuntia santamaria								
Cylindropuntia tesajo		1	2							Cylindropuntia tesajo								
Cylindropuntia thurberi		1	2							Cylindropuntia thurberi								
Cylindropuntia tunicata		1	2							Cylindropuntia tunicata								
Cylindropuntia versicolor		1	2							Cylindropuntia versicolor								
Cylindropuntia wolfii		1	2							Cylindropuntia wolfii								
Cylindropuntia x tetracantha		1	2							Cylindropuntia x tetracantha								
Grusonia aggeria		1	2							Grusonia aggeria								
Grusonia bradtiana		1	2							Grusonia bradtiana								
Grusonia clavata		1	2							Grusonia clavata								
Grusonia emoryi		1	2							Grusonia emoryi								
Grusonia grahamii		1	2							Grusonia grahamii								
Grusonia invicta		1	2							Grusonia invicta								
Grusonia kunzei		1	2							Grusonia kunzei								
Grusonia marenae		1	2							Grusonia marenae								
Grusonia moelleri1		1	2							Grusonia moelleri1								
Grusonia moelleri2		1	2							Grusonia moelleri2								
Grusonia parishii		1	2							Grusonia parishii								
Grusonia schottii		1	2							Grusonia schottii								
Grusonia vilis		1	2							Grusonia vilis								
Micropuntia pulchella		1	2							Micropuntia pulchella								
Pereskia aculeata		1	2							Pereskia aculeata								
Pereskiopsis diguetii		1	2							Pereskiopsis diguetii								
Pereskiopsis porteri		1	2							Pereskiopsis porteri								
Portulaca oleracea		1	2							Portulaca oleracea								
Quiabentia verticillata		1	2							Quiabentia verticillata								
Quiabentia zehntneri		1	2							Quiabentia zehntneri								
