Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Camptotheca acuminata 		1	1738							Camptotheca acuminata 								
Davidia involucrata Hap 1		1	1738							Davidia involucrata Hap 1								
Davidia involucrata Hap 2		1	1738							Davidia involucrata Hap 2								
Davidia involucrata Hap 3		1	1738							Davidia involucrata Hap 3								
Davidia involucrata Hap 4		1	1738							Davidia involucrata Hap 4								
Davidia involucrata Hap 5		1	1738							Davidia involucrata Hap 5								
Davidia involucrata Hap 6		1	1738							Davidia involucrata Hap 6								
Davidia involucrata Hap 7		1	1738							Davidia involucrata Hap 7								
Davidia involucrata Hap 8		1	1738							Davidia involucrata Hap 8								
Davidia involucrata Hap 9		1	1738							Davidia involucrata Hap 9								
Davidia involucrata Hap 10		1	1738							Davidia involucrata Hap 10								
Davidia involucrata Hap 11		1	1738							Davidia involucrata Hap 11								
Davidia involucrata Hap 12		1	1738							Davidia involucrata Hap 12								
Davidia involucrata Hap 13		1	1738							Davidia involucrata Hap 13								
Davidia involucrata Hap 14		1	1738							Davidia involucrata Hap 14								
Davidia involucrata Hap 15		1	1738							Davidia involucrata Hap 15								
