Row Taxon Label	Title	Start Index	End Index	Inst. Acronym	Collection Code	Catalog Number	GenBank Accession	Other Accession Num	Sample Date	Sample Taxon Label	Collector	Latitude	Longitude	Elevation	Country	State	Locality	Notes	
Brasiliorchis picta Whitten2755		1	9672							Brasiliorchis picta Whitten2755								
Brasiliorchis schunkeana Whitten1992		1	9672							Brasiliorchis schunkeana Whitten1992								
Camaridium carinatum Arevalo960		1	9672							Camaridium carinatum Arevalo960								
Camaridium carinulatum Arevalo932		1	9672							Camaridium carinulatum Arevalo932								
Christensonella nardoides Whitten2502		1	9672							Christensonella nardoides Whitten2502								
Christensonella uncata Arevalo962		1	9672							Christensonella uncata Arevalo962								
Cryptocentrum peruvianum Whitten2322		1	9672							Cryptocentrum peruvianum Whitten2322								
Cryptocentrum sp Arevalo931		1	9672							Cryptocentrum sp Arevalo931								
Cyrtidiorchis alata Whitten2932		1	9672							Cyrtidiorchis alata Whitten2932								
Cyrtidiorchis rhomboglossa Giraldo17		1	9672							Cyrtidiorchis rhomboglossa Giraldo17								
Eriopsis biloba Whitten3153		1	9672							Eriopsis biloba Whitten3153								
Heterotaxis cf villosa Arevalo902		1	9672							Heterotaxis cf villosa Arevalo902								
Heterotaxis equitans Whitten2483		1	9672							Heterotaxis equitans Whitten2483								
Inti bicallosa Whitten2748		1	9672							Inti bicallosa Whitten2748								
Inti chartacifolia Whitten2752		1	9672							Inti chartacifolia Whitten2752								
Mapinguari auyantepuiensis Whitten2347		1	9672							Mapinguari auyantepuiensis Whitten2347								
Mapinguari longipetiolatus Atwood5075		1	9672							Mapinguari longipetiolatus Atwood5075								
Maxillaria cf pleiantha Arevalo809		1	9672							Maxillaria cf pleiantha Arevalo809								
Maxillaria farinosa Arevalo734		1	9672							Maxillaria farinosa Arevalo734								
Maxillaria splendens Whitten2940		1	9672							Maxillaria splendens Whitten2940								
Maxillaria tenebrifolia Arevalo650		1	9672							Maxillaria tenebrifolia Arevalo650								
Maxillariella procurrens Whitten2397		1	9672							Maxillariella procurrens Whitten2397								
Maxillariella variabilis Arevalo957		1	9672							Maxillariella variabilis Arevalo957								
Mormolyca aureoglobula Arevalo1079		1	9672							Mormolyca aureoglobula Arevalo1079								
Mormolyca cf acutifolia Arevalo1071		1	9672							Mormolyca cf acutifolia Arevalo1071								
Mormolyca cf acutifolia Giraldo157		1	9672							Mormolyca cf acutifolia Giraldo157								
Mormolyca cf acutifolia Giraldo44		1	9672							Mormolyca cf acutifolia Giraldo44								
Mormolyca cf chacoensis Arevalo947		1	9672							Mormolyca cf chacoensis Arevalo947								
Mormolyca cf chacoensis Arevalo949		1	9672							Mormolyca cf chacoensis Arevalo949								
Mormolyca cf chacoensis Arevalo961		1	9672							Mormolyca cf chacoensis Arevalo961								
Mormolyca cf chacoensis Whitten2758		1	9672							Mormolyca cf chacoensis Whitten2758								
Mormolyca cf rufescens Arevalo1073		1	9672							Mormolyca cf rufescens Arevalo1073								
Mormolyca cf rufescens Arevalo941		1	9672							Mormolyca cf rufescens Arevalo941								
Mormolyca cf schlimii Giraldo351		1	9672							Mormolyca cf schlimii Giraldo351								
Mormolyca cf schlimii Giraldo410		1	9672							Mormolyca cf schlimii Giraldo410								
Mormolyca cf suarezorum Arevalo945		1	9672							Mormolyca cf suarezorum Arevalo945								
Mormolyca chacoensis Whitten1693		1	9672							Mormolyca chacoensis Whitten1693								
Mormolyca cruentata Arevalo1080		1	9672							Mormolyca cruentata Arevalo1080								
Mormolyca culebrica Arevalo1078		1	9672							Mormolyca culebrica Arevalo1078								
Mormolyca culebrica Bogarin2951		1	9672							Mormolyca culebrica Bogarin2951								
Mormolyca culebrica Whitten2650		1	9672							Mormolyca culebrica Whitten2650								
Mormolyca culebrica Whitten2946		1	9672							Mormolyca culebrica Whitten2946								
Mormolyca culebrica Whitten3233		1	9672							Mormolyca culebrica Whitten3233								
Mormolyca dodsonii Blanco3108		1	9672							Mormolyca dodsonii Blanco3108								
Mormolyca dressleriana Arevalo1067		1	9672							Mormolyca dressleriana Arevalo1067								
Mormolyca dressleriana Blanco2648		1	9672							Mormolyca dressleriana Blanco2648								
Mormolyca dressleriana Bogarin2688		1	9672							Mormolyca dressleriana Bogarin2688								
Mormolyca fumea Arevalo1081		1	9672							Mormolyca fumea Arevalo1081								
Mormolyca fumea Bogarin5729		1	9672							Mormolyca fumea Bogarin5729								
Mormolyca gracilipes Arevalo1061		1	9672							Mormolyca gracilipes Arevalo1061								
Mormolyca gracilipes Arevalo956		1	9672							Mormolyca gracilipes Arevalo956								
Mormolyca hedwigiae Arevalo1065		1	9672							Mormolyca hedwigiae Arevalo1065								
Mormolyca hedwigiae Arevalo1082		1	9672							Mormolyca hedwigiae Arevalo1082								
Mormolyca hedwigiae Atwood5074		1	9672							Mormolyca hedwigiae Atwood5074								
Mormolyca hedwigiae Bogarin4052		1	9672							Mormolyca hedwigiae Bogarin4052								
Mormolyca hedwigiae Holst7886		1	9672							Mormolyca hedwigiae Holst7886								
Mormolyca hedwigiae Koehler0314		1	9672							Mormolyca hedwigiae Koehler0314								
Mormolyca hedwigiae SEL88710		1	9672							Mormolyca hedwigiae SEL88710								
Mormolyca hedwigiae Whitten2753		1	9672							Mormolyca hedwigiae Whitten2753								
Mormolyca moralesii Blanco2097		1	9672							Mormolyca moralesii Blanco2097								
Mormolyca moralesii Bogarin3826		1	9672							Mormolyca moralesii Bogarin3826								
Mormolyca moralesii Bogarin4139		1	9672							Mormolyca moralesii Bogarin4139								
Mormolyca moralesii Whitten2269		1	9672							Mormolyca moralesii Whitten2269								
Mormolyca peruviana Whitten2497		1	9672							Mormolyca peruviana Whitten2497								
Mormolyca polyphylla Arevalo948		1	9672							Mormolyca polyphylla Arevalo948								
Mormolyca polyphylla Whitten2789		1	9672							Mormolyca polyphylla Whitten2789								
Mormolyca prunina Arevalo1063		1	9672							Mormolyca prunina Arevalo1063								
Mormolyca pudica Arevalo1068		1	9672							Mormolyca pudica Arevalo1068								
Mormolyca richii Arevalo1064		1	9672							Mormolyca richii Arevalo1064								
Mormolyca richii Atwood5077		1	9672							Mormolyca richii Atwood5077								
